Date,YEAR,Month,Day,hour,temperature,dewpoint,humidity,wind_speed,precipitation,cloud_cover,Hourly_Block,Load
5/28/2017,2017,5,28,5,55,52,89,4.6,0,100,0,2248
5/28/2017,2017,5,28,6,55,52,89,8.1,0,100,0,2518
5/28/2017,2017,5,28,7,55,52,89,8.1,0,100,0,2968
5/28/2017,2017,5,28,8,55.9,52,87,3.6,0,46,0,3438
5/28/2017,2017,5,28,9,58,53,83,3.5,0,100,0,3546
5/28/2017,2017,5,28,10,61,54,78,3.5,0,100,0,3648
5/28/2017,2017,5,28,11,65,53,65,4.6,0,100,0,3657
5/28/2017,2017,5,28,12,65,52,63,4.6,0,100,0,3629
5/28/2017,2017,5,28,13,66.9,51,56,6.9,0,100,0,3666
5/28/2017,2017,5,28,14,66,52,60,6.9,0,100,0,3674
5/28/2017,2017,5,28,15,64,54,70,5.8,0,100,0,3582
5/28/2017,2017,5,28,16,64,54,70,6.9,0,100,0,3550
5/28/2017,2017,5,28,17,64,52,65,9.2,0,100,0,3672
5/28/2017,2017,5,28,18,64,52,65,8.1,0,100,0,3859
5/28/2017,2017,5,28,19,63.3,51.1,64,7.5,0,89,0,3790
5/28/2017,2017,5,28,20,60.6,51.2,71,7.7,0,85,0,3797
5/28/2017,2017,5,28,21,58.6,48.9,70,7.7,0,80,0,3646
5/28/2017,2017,5,28,22,56.6,47.7,72,7.4,0,83,0,3192
5/28/2017,2017,5,28,23,55,45.9,71,7.7,0,90,0,2856
5/29/2017,2017,5,29,0,53,45,74,5.8,0,75,0,2503
5/29/2017,2017,5,29,1,52,45,77,4.6,0,40,0,2419
5/29/2017,2017,5,29,2,50,45,83,5.8,0,0,0,2218
5/29/2017,2017,5,29,3,49,45,86,5.8,0,0,0,2234
5/29/2017,2017,5,29,4,49,46,89,3.5,0,100,0,2218
5/29/2017,2017,5,29,5,48,45,89,3.5,0,100,0,2393
5/29/2017,2017,5,29,6,48,46,93,6.9,0,100,0,2701
5/29/2017,2017,5,29,7,48,46,93,8.1,0,100,0,3305
5/29/2017,2017,5,29,8,49.1,45.2,86,6.2,0,100,0,3691
5/29/2017,2017,5,29,9,51,47,86,9.2,0,100,0,3978
5/29/2017,2017,5,29,10,51.1,47,86,11.5,0,100,0,4167
5/29/2017,2017,5,29,11,50,47,89,10.4,0,100,0,4306
5/29/2017,2017,5,29,12,49,47,93,8.1,0.01,100,0,4465
5/29/2017,2017,5,29,13,48,45,89,9.2,0.03,100,0,4489
5/29/2017,2017,5,29,14,48,45,89,6.9,0.01,100,0,4296
5/29/2017,2017,5,29,15,48,45,89,6.9,0.04,100,0,4428
5/29/2017,2017,5,29,16,48,46,93,3.5,0.01,100,0,4553
5/29/2017,2017,5,29,17,48,46,93,8.1,0,100,0,4602
5/29/2017,2017,5,29,18,48,46,93,5.8,0,100,0,4572
5/29/2017,2017,5,29,19,48.5,45.1,88,5.5,0,96,0,4446
5/29/2017,2017,5,29,20,48.8,45.8,89,5.6,0,94,0,4351
5/29/2017,2017,5,29,21,48.3,45.1,88,5.5,0,94,0,3898
5/29/2017,2017,5,29,22,47.8,44.1,87,5.4,0,97,0,3310
5/29/2017,2017,5,29,23,47.2,43.5,87,5.8,0,99,0,2856
5/30/2017,2017,5,30,0,46,46,100,3.5,0,25,0,2554
5/30/2017,2017,5,30,1,46,45,96,4.6,0,90,0,2453
5/30/2017,2017,5,30,2,46,45,96,5.8,0,25,0,2335
5/30/2017,2017,5,30,3,46,45,96,0,0,100,0,2402
5/30/2017,2017,5,30,4,46,44,93,0,0,100,0,2486
5/30/2017,2017,5,30,5,46,45,96,0,0,25,0,2911
5/30/2017,2017,5,30,6,47,45,93,4.6,0,25,0,3543
5/30/2017,2017,5,30,7,48,45,89,0,0,25,1,3905
5/30/2017,2017,5,30,8,48,45.8,92,2,0,100,1,3951
5/30/2017,2017,5,30,9,51,48,89,4.6,0,100,1,4000
5/30/2017,2017,5,30,10,52,48,86,3.5,0,100,1,3881
5/30/2017,2017,5,30,11,55,50,83,8.1,0,100,1,3957
5/30/2017,2017,5,30,12,56,50,80,10.4,0,100,1,4016
5/30/2017,2017,5,30,13,56,50,80,10.4,0,100,1,3809
5/30/2017,2017,5,30,14,57,50,77,8.1,0,100,1,3861
5/30/2017,2017,5,30,15,58,51,77,8.1,0,100,1,3932
5/30/2017,2017,5,30,16,58,52,80,8.1,0,100,1,4148
5/30/2017,2017,5,30,17,58,52,80,9.2,0,100,1,4504
5/30/2017,2017,5,30,18,57,52,83,8.1,0,100,1,4528
5/30/2017,2017,5,30,19,56.7,50.8,81,7.5,0,96,1,4474
5/30/2017,2017,5,30,20,57,52.5,85,8.8,0,97,1,4250
5/30/2017,2017,5,30,21,55.3,50,82,8.5,0.01,96,1,3780
5/30/2017,2017,5,30,22,54.1,49.3,84,8.5,0,95,1,3192
5/30/2017,2017,5,30,23,52.7,48.4,85,8.8,0,95,0,2722
5/31/2017,2017,5,31,0,53,50,89,10.4,0,100,0,2436
5/31/2017,2017,5,31,1,53,51,93,10.4,0,100,0,2352
5/31/2017,2017,5,31,2,52,51,96,9.2,0.02,100,0,2285
5/31/2017,2017,5,31,3,52,51,96,6.9,0,60,0,2318
5/31/2017,2017,5,31,4,52,51,96,4.6,0,100,0,2369
5/31/2017,2017,5,31,5,52,51,96,6.9,0,25,0,2755
5/31/2017,2017,5,31,6,52,51,96,5.8,0,90,0,3472
5/31/2017,2017,5,31,7,53,51,93,4.6,0.02,60,1,3766
5/31/2017,2017,5,31,8,53.1,52.6,99,3.3,0,94,1,3776
5/31/2017,2017,5,31,9,55,53,93,9.2,0,25,1,3691
5/31/2017,2017,5,31,10,56,54,93,8.1,0,100,1,3716
5/31/2017,2017,5,31,11,57,56,96,8.1,0,100,1,3965
5/31/2017,2017,5,31,12,58,56,93,6.9,0,100,1,3877
5/31/2017,2017,5,31,13,61,57,87,6.9,0,100,1,3860
5/31/2017,2017,5,31,14,66,58,75,8.1,0,100,1,3791
5/31/2017,2017,5,31,15,66,58,75,8.1,0,100,1,3708
5/31/2017,2017,5,31,16,68,58,70,10.4,0,100,1,3808
5/31/2017,2017,5,31,17,70,58,65,8.1,0,90,1,4153
5/31/2017,2017,5,31,18,69,59,70,10.4,0.15,90,1,4236
5/31/2017,2017,5,31,19,66.6,57.4,72,8.5,0,90,1,4334
5/31/2017,2017,5,31,20,65.3,56.5,73,8.5,0.05,88,1,4150
5/31/2017,2017,5,31,21,63.3,55.8,76,7.9,0,80,1,3746
5/31/2017,2017,5,31,22,62.1,54.2,75,8.2,0,69,1,3192
5/31/2017,2017,5,31,23,60.7,52,73,8.2,0,65,0,2705
6/1/2017,2017,6,1,0,56,50,80,5.8,0,60,0,2352
6/1/2017,2017,6,1,1,55,51,86,10.4,0,90,0,2251
6/1/2017,2017,6,1,2,53.1,51,93,11.5,0,25,0,2268
6/1/2017,2017,6,1,3,53.1,50,89,10.4,0,25,0,2268
6/1/2017,2017,6,1,4,54,50,86,11.5,0,25,0,2453
6/1/2017,2017,6,1,5,54,50,86,10.4,0,35,0,2744
6/1/2017,2017,6,1,6,54,50,86,15,0,25,0,3403
6/1/2017,2017,6,1,7,55,51,86,11.5,0,0,1,3732
6/1/2017,2017,6,1,8,57.2,51.1,80,11.5,0,0,1,3804
6/1/2017,2017,6,1,9,61,50,67,11.5,0,35,1,3844
6/1/2017,2017,6,1,10,65,51,60,10.4,0,0,1,3767
6/1/2017,2017,6,1,11,68,49,50,13.8,0,0,1,3758
6/1/2017,2017,6,1,12,69,48,47,12.7,0,0,1,3664
6/1/2017,2017,6,1,13,71.9,47,41,16.1,0,40,1,3555
6/1/2017,2017,6,1,14,64,52,65,8.1,0,100,1,3496
6/1/2017,2017,6,1,15,68,51,54,8.1,0,45,1,3629
6/1/2017,2017,6,1,16,64,52,65,11.5,0,100,1,3749
6/1/2017,2017,6,1,17,69,49,49,12.7,0,0,1,3904
6/1/2017,2017,6,1,18,70,46,42,8.1,0,35,1,3798
6/1/2017,2017,6,1,19,68,44.2,42,7.4,0,53,1,3906
6/1/2017,2017,6,1,20,65.8,43.8,45,6.2,0,61,1,3864
6/1/2017,2017,6,1,21,62.9,44,50,6.9,0,63,1,3746
6/1/2017,2017,6,1,22,60,44.1,55,8.3,0,43,1,3209
6/1/2017,2017,6,1,23,57.8,43.2,58,10.6,0,25,0,2822
6/2/2017,2017,6,2,0,58,42,55,12.7,0,35,0,2554
6/2/2017,2017,6,2,1,56,36,47,16.1,0,100,0,2369
6/2/2017,2017,6,2,2,53.9,35,49,12.7,0,35,0,2218
6/2/2017,2017,6,2,3,52,35,52,10.4,0,0,0,2184
6/2/2017,2017,6,2,4,50,36,58,8.1,0,0,0,2352
6/2/2017,2017,6,2,5,45,36,71,6.9,0,0,0,2645
6/2/2017,2017,6,2,6,47,37,68,8.1,0,0,0,3327
6/2/2017,2017,6,2,7,50,38,63,6.9,0,0,1,3644
6/2/2017,2017,6,2,8,53.7,40.5,61,5.1,0,0,1,3651
6/2/2017,2017,6,2,9,58,38,47,11.5,0,0,1,3582
6/2/2017,2017,6,2,10,60,38,44,13.8,0,0,1,3483
6/2/2017,2017,6,2,11,62,38,41,17.3,0,35,1,3635
6/2/2017,2017,6,2,12,63,39,41,17.3,0,45,1,3644
6/2/2017,2017,6,2,13,64,40,41,10.4,0,45,1,3678
6/2/2017,2017,6,2,14,65,37,35,17.3,0,85,1,3550
6/2/2017,2017,6,2,15,64,37,37,16.1,0,95,1,3719
6/2/2017,2017,6,2,16,63,36,36,16.1,0,100,1,3684
6/2/2017,2017,6,2,17,66,37,34,16.1,0,0,1,3873
6/2/2017,2017,6,2,18,65,35,33,18.4,0,0,1,3887
6/2/2017,2017,6,2,19,63,36.4,37,15.4,0,22,1,3913
6/2/2017,2017,6,2,20,59.9,39.7,47,13.6,0,36,1,3679
6/2/2017,2017,6,2,21,56.9,40.3,54,11.3,0,39,1,3545
6/2/2017,2017,6,2,22,55.4,41.3,59,10.7,0,18,1,3125
6/2/2017,2017,6,2,23,54,40.3,60,10,0,10,0,2789
6/3/2017,2017,6,3,0,52,38,59,6.9,0,0,0,2453
6/3/2017,2017,6,3,1,49,38,66,5.8,0,0,0,2318
6/3/2017,2017,6,3,2,45,38,77,6.9,0,0,0,2201
6/3/2017,2017,6,3,3,47,38,71,8.1,0,0,0,2251
6/3/2017,2017,6,3,4,46,38,73,9.2,0,25,0,2268
6/3/2017,2017,6,3,5,47,39,74,9.2,0,0,0,2349
6/3/2017,2017,6,3,6,47,39,74,10.4,0,0,0,2599
6/3/2017,2017,6,3,7,48,40,74,11.5,0,0,0,2898
6/3/2017,2017,6,3,8,51.8,39.5,63,7.1,0,15,0,3401
6/3/2017,2017,6,3,9,54,42,64,8.1,0,25,0,3501
6/3/2017,2017,6,3,10,58,40,51,16.1,0,40,0,3607
6/3/2017,2017,6,3,11,57,40,53,11.5,0,100,0,3605
6/3/2017,2017,6,3,12,60,41,49,9.2,0,85,0,3666
6/3/2017,2017,6,3,13,60,40,47,16.1,0,100,0,3482
6/3/2017,2017,6,3,14,63,41,44,17.3,0,90,0,3357
6/3/2017,2017,6,3,15,62,40,44,11.5,0,100,0,3316
6/3/2017,2017,6,3,16,63,39,41,12.7,0,75,0,3314
6/3/2017,2017,6,3,17,64,39,40,11.5,0,100,0,3414
6/3/2017,2017,6,3,18,64,37,37,15,0.04,85,0,3590
6/3/2017,2017,6,3,19,62.5,39.3,42,12.1,0,82,0,3644
6/3/2017,2017,6,3,20,61.1,42.3,50,8.6,0,30,0,3612
6/3/2017,2017,6,3,21,59,42.9,55,8.9,0,23,0,3427
6/3/2017,2017,6,3,22,57.7,42.6,57,9.2,0,22,0,3158
6/3/2017,2017,6,3,23,56.3,42.3,59,9.4,0,11,0,2738
6/4/2017,2017,6,4,0,55,43,64,4.6,0,0,0,2453
6/4/2017,2017,6,4,1,52,43,71,0,0,0,0,2251
6/4/2017,2017,6,4,2,48.9,42,77,6.9,0,0,0,2251
6/4/2017,2017,6,4,3,50,43,77,9.2,0,0,0,2234
6/4/2017,2017,6,4,4,50,44,80,11.5,0,0,0,2234
6/4/2017,2017,6,4,5,50,44,80,11.5,0,0,0,2288
6/4/2017,2017,6,4,6,52,44,74,9.2,0,25,0,2463
6/4/2017,2017,6,4,7,54,45,71,10.4,0,25,0,2853
6/4/2017,2017,6,4,8,56.8,46,67,4.8,0,26,0,3334
6/4/2017,2017,6,4,9,60,46,60,10.4,0,0,0,3577
6/4/2017,2017,6,4,10,64,40,41,8.1,0,0,0,3742
6/4/2017,2017,6,4,11,65,44,46,8.1,0,0,0,3640
6/4/2017,2017,6,4,12,66,45,46,10.4,0,100,0,3641
6/4/2017,2017,6,4,13,68,43,40,9.2,0,90,0,3476
6/4/2017,2017,6,4,14,66,45,46,9.2,0,90,0,3560
6/4/2017,2017,6,4,15,65,46,50,10.4,0,100,0,3602
6/4/2017,2017,6,4,16,65,47,52,5.8,0.02,100,0,3861
6/4/2017,2017,6,4,17,62,51,67,5.8,0.02,100,0,4165
6/4/2017,2017,6,4,18,59,53,80,4.6,0.05,100,0,4250
6/4/2017,2017,6,4,19,59,53,80,3.9,0,100,0,4145
6/4/2017,2017,6,4,20,57.9,49.1,72,4.6,0.09,96,0,3982
6/4/2017,2017,6,4,21,56.2,49.2,77,5.1,0.09,95,0,3646
6/4/2017,2017,6,4,22,54.4,49,82,6,0,94,0,3074
6/4/2017,2017,6,4,23,53,48.7,85,7.1,0.09,94,0,2671
6/5/2017,2017,6,5,0,53,51,93,9.2,0,100,0,2335
6/5/2017,2017,6,5,1,52,51,96,8.1,0,100,0,2234
6/5/2017,2017,6,5,2,53,51,93,8.1,0,100,0,2218
6/5/2017,2017,6,5,3,53,51,93,11.5,0.01,100,0,2201
6/5/2017,2017,6,5,4,53.1,51,93,10.4,0.04,100,0,2386
6/5/2017,2017,6,5,5,52,50,93,4.6,0.06,100,0,2705
6/5/2017,2017,6,5,6,52,50,93,5.8,0,100,0,3348
6/5/2017,2017,6,5,7,52,51,96,5.8,0,25,1,3806
6/5/2017,2017,6,5,8,52.6,51.8,97,2.6,0,100,1,3829
6/5/2017,2017,6,5,9,53,51,93,8.1,0,90,1,3858
6/5/2017,2017,6,5,10,52,51,96,5.8,0,25,1,3903
6/5/2017,2017,6,5,11,53,51,93,5.8,0,90,1,4053
6/5/2017,2017,6,5,12,53,51,93,5.8,0,90,1,3973
6/5/2017,2017,6,5,13,53.1,52,96,10.4,0,100,1,3878
6/5/2017,2017,6,5,14,52,51,96,10.4,0,90,1,3813
6/5/2017,2017,6,5,15,53,51,93,10.4,0,100,1,3874
6/5/2017,2017,6,5,16,52,51,96,11.5,0.01,100,1,3987
6/5/2017,2017,6,5,17,52,50,93,9.2,0,90,1,4210
6/5/2017,2017,6,5,18,51,50,96,10.4,0,100,1,4480
6/5/2017,2017,6,5,19,51,49.8,96,10.1,0,100,1,4508
6/5/2017,2017,6,5,20,51.6,51.2,99,10.1,0.02,100,1,4267
6/5/2017,2017,6,5,21,52,49.9,93,10,0,100,1,3830
6/5/2017,2017,6,5,22,52.4,48.6,87,10.5,0.02,100,1,3242
6/5/2017,2017,6,5,23,51.5,47.8,87,10.7,0.02,100,0,2688
6/6/2017,2017,6,6,0,49,48,96,11.5,0.11,100,0,2453
6/6/2017,2017,6,6,1,49,47,93,10.4,0.03,100,0,2285
6/6/2017,2017,6,6,2,48.9,47,93,13.8,0.1,100,0,2285
6/6/2017,2017,6,6,3,48,47,96,12.7,0.06,100,0,2352
6/6/2017,2017,6,6,4,48,46,93,11.5,0.04,100,0,2486
6/6/2017,2017,6,6,5,47,45,93,16.1,0.03,100,0,2873
6/6/2017,2017,6,6,6,46,44,93,12.7,0.05,100,0,3429
6/6/2017,2017,6,6,7,46,44,93,12.7,0.03,100,1,3909
6/6/2017,2017,6,6,8,46.2,44.8,95,7.6,0,100,1,3965
6/6/2017,2017,6,6,9,46,44,93,15,0.01,100,1,4040
6/6/2017,2017,6,6,10,46,44,93,15,0.08,100,1,3989
6/6/2017,2017,6,6,11,45,43,93,15,0.1,100,1,4052
6/6/2017,2017,6,6,12,45,43,93,9.2,0.01,100,1,4016
6/6/2017,2017,6,6,13,45,43,93,16.1,0,100,1,4049
6/6/2017,2017,6,6,14,45,42,89,11.5,0.01,100,1,4042
6/6/2017,2017,6,6,15,45,42,89,15,0.07,100,1,4032
6/6/2017,2017,6,6,16,45,42,89,11.5,0.09,100,1,4257
6/6/2017,2017,6,6,17,45,43,93,9.2,0.02,100,1,4742
6/6/2017,2017,6,6,18,45,43,93,11.5,0.05,100,1,4739
6/6/2017,2017,6,6,19,45.7,42.1,87,9.7,0.05,100,1,4742
6/6/2017,2017,6,6,20,46.2,43.7,91,8.8,0,100,1,4351
6/6/2017,2017,6,6,21,45.9,43.2,90,8.2,0,99,1,3931
6/6/2017,2017,6,6,22,45.4,42.8,91,7.5,0.05,99,1,3360
6/6/2017,2017,6,6,23,44.1,42.2,93,7.6,0.05,100,0,2890
6/7/2017,2017,6,7,0,46.9,45,93,9.2,0.01,100,0,2503
6/7/2017,2017,6,7,1,46.9,45,93,6.9,0.01,100,0,2470
6/7/2017,2017,6,7,2,47,45,93,8.1,0,100,0,2402
6/7/2017,2017,6,7,3,46.9,45,93,6.9,0,100,0,2470
6/7/2017,2017,6,7,4,47,45,93,5.8,0,100,0,2554
6/7/2017,2017,6,7,5,48,45,89,8.1,0,100,0,2868
6/7/2017,2017,6,7,6,49,45,86,9.2,0,100,0,3491
6/7/2017,2017,6,7,7,49,45,86,8.1,0,100,1,3849
6/7/2017,2017,6,7,8,50.1,44.3,80,5.5,0,90,1,3770
6/7/2017,2017,6,7,9,55,46,72,11.5,0,100,1,3815
6/7/2017,2017,6,7,10,58,45,62,10.4,0,100,1,2984
6/7/2017,2017,6,7,11,59,45,60,8.1,0,100,1,3683
6/7/2017,2017,6,7,12,62,40,44,12.7,0,75,1,3713
6/7/2017,2017,6,7,13,65,42,43,9.2,0,35,1,3493
6/7/2017,2017,6,7,14,66.9,42,40,12.7,0,0,1,3430
6/7/2017,2017,6,7,15,67,41,39,10.4,0,0,1,3363
6/7/2017,2017,6,7,16,68,42,39,10.4,0,0,1,3561
6/7/2017,2017,6,7,17,68,42,39,5.8,0,0,1,3787
6/7/2017,2017,6,7,18,68,41,37,5.4,0,0,1,3869
6/7/2017,2017,6,7,19,65.1,42,43,3.8,0,0,1,3846
6/7/2017,2017,6,7,20,62.9,42.4,47,4.1,0,8,1,3965
6/7/2017,2017,6,7,21,59.7,43.7,55,4.1,0,10,1,3730
6/7/2017,2017,6,7,22,57.8,43.8,59,5.1,0,11,1,3158
6/7/2017,2017,6,7,23,56.5,43.7,62,5.6,0,11,0,2772
6/8/2017,2017,6,8,0,53,44,71,8.1,0,0,0,2436
6/8/2017,2017,6,8,1,56,46,69,8.1,0,0,0,2369
6/8/2017,2017,6,8,2,52,46,80,8.1,0,0,0,2234
6/8/2017,2017,6,8,3,56,46,69,10.4,0,0,0,2218
6/8/2017,2017,6,8,4,55,45,69,8.1,0,0,0,2369
6/8/2017,2017,6,8,5,56,44,64,6.9,0,0,0,2749
6/8/2017,2017,6,8,6,57,44,62,4.6,0,0,0,3427
6/8/2017,2017,6,8,7,65,45,48,3.5,0,0,1,3695
6/8/2017,2017,6,8,8,65.5,46.2,50,2,0,11,1,3706
6/8/2017,2017,6,8,9,64.9,50,58,4.6,0,0,1,3751
6/8/2017,2017,6,8,10,68,47,47,4.6,0,90,1,3657
6/8/2017,2017,6,8,11,70,45,40,8.1,0,90,1,3701
6/8/2017,2017,6,8,12,71,43,36,8.1,0,90,1,3617
6/8/2017,2017,6,8,13,73,40,30,8.1,0,0,1,3656
6/8/2017,2017,6,8,14,74,41,30,10.4,0,25,1,3520
6/8/2017,2017,6,8,15,72,40,31,12.7,0,25,1,3579
6/8/2017,2017,6,8,16,70,34,26,10.4,0,90,1,3813
6/8/2017,2017,6,8,17,68,41,37,11.5,0,90,1,3972
6/8/2017,2017,6,8,18,66,36,33,11.5,0,0,1,3983
6/8/2017,2017,6,8,19,66,37.3,35,9.8,0,26,1,3928
6/8/2017,2017,6,8,20,63,41.1,44,8.6,0,45,1,3965
6/8/2017,2017,6,8,21,60.5,40.3,47,7,0,71,1,3730
6/8/2017,2017,6,8,22,58.1,42.2,55,6.3,0,94,1,3242
6/8/2017,2017,6,8,23,56.5,41.7,58,5.9,0,94,0,2738
6/9/2017,2017,6,9,0,54,39,57,0,0,90,0,2503
6/9/2017,2017,6,9,1,56,36,47,4.6,0,25,0,2285
6/9/2017,2017,6,9,2,53.1,37,54,4.6,0,100,0,2201
6/9/2017,2017,6,9,3,54,40,59,3.5,0,100,0,2184
6/9/2017,2017,6,9,4,54,41,61,0,0,100,0,2402
6/9/2017,2017,6,9,5,53,41,64,5.8,0,40,0,2746
6/9/2017,2017,6,9,6,51.1,39,63,4.6,0,0,0,3352
6/9/2017,2017,6,9,7,55,42,61,5.8,0,0,1,3719
6/9/2017,2017,6,9,8,55.9,42.2,60,3.3,0,70,1,3696
6/9/2017,2017,6,9,9,61,37,41,6.9,0,70,1,3777
6/9/2017,2017,6,9,10,64,36,35,10.4,0,60,1,3733
6/9/2017,2017,6,9,11,65,39,38,12.7,0,90,1,3676
6/9/2017,2017,6,9,12,68,45,43,11.5,0,90,1,3767
6/9/2017,2017,6,9,13,71,49,45,15,0.03,0,1,3758
6/9/2017,2017,6,9,14,73,50,44,15,0,100,1,3644
6/9/2017,2017,6,9,15,67,52,58,11.5,0,90,1,3489
6/9/2017,2017,6,9,16,73,51,46,8.1,0.12,0,1,3680
6/9/2017,2017,6,9,17,67,52,58,9.2,0,95,1,3822
6/9/2017,2017,6,9,18,72,49,44,13.8,0,0,1,3855
6/9/2017,2017,6,9,19,70.6,47.7,44,12.3,0,24,1,3873
6/9/2017,2017,6,9,20,69.1,48.2,47,11.3,0,5,1,3814
6/9/2017,2017,6,9,21,67.3,48.2,50,11.5,0,6,1,3679
6/9/2017,2017,6,9,22,65.3,48.1,53,12.1,0,26,1,3310
6/9/2017,2017,6,9,23,63.4,48,57,12.2,0,26,0,2755
6/10/2017,2017,6,10,0,63,43,48,11.5,0,0,0,2503
6/10/2017,2017,6,10,1,62,43,50,10.4,0,0,0,2352
6/10/2017,2017,6,10,2,61,44,53,12.7,0,0,0,2335
6/10/2017,2017,6,10,3,62,45,54,10.4,0,0,0,2285
6/10/2017,2017,6,10,4,62,46,56,11.5,0,0,0,2251
6/10/2017,2017,6,10,5,63,46,54,13.8,0,0,0,2369
6/10/2017,2017,6,10,6,62,47,58,13.8,0,0,0,2652
6/10/2017,2017,6,10,7,63,48,58,9.2,0,0,0,3162
6/10/2017,2017,6,10,8,65.5,49.9,57,5.1,0,0,0,3570
6/10/2017,2017,6,10,9,70.5,50.8,49,5.3,0,0,0,3798
6/10/2017,2017,6,10,10,74,50,43,12.7,0,0,0,3834
6/10/2017,2017,6,10,11,76,48,37,9.2,0,0,0,3846
6/10/2017,2017,6,10,12,77,49,37,16.1,0,0,0,3720
6/10/2017,2017,6,10,13,78,49,36,16.1,0,35,0,3835
6/10/2017,2017,6,10,14,80.1,50,35,18.4,0,75,0,3748
6/10/2017,2017,6,10,15,80,50,35,18.4,0,35,0,3803
6/10/2017,2017,6,10,16,79,51,37,13.8,0,45,0,3834
6/10/2017,2017,6,10,17,80,51,36,15,0,45,0,4000
6/10/2017,2017,6,10,18,78,53,42,11.5,0,35,0,3882
6/10/2017,2017,6,10,19,76.7,52.9,43,8.6,0,30,0,3876
6/10/2017,2017,6,10,20,73.7,55.8,53,8.4,0,54,0,3948
6/10/2017,2017,6,10,21,70.9,55.9,59,8.2,0,47,0,3998
6/10/2017,2017,6,10,22,69.3,55.8,62,9.1,0,46,0,3629
6/10/2017,2017,6,10,23,67.9,55.6,65,10.2,0,46,0,3209
6/11/2017,2017,6,11,0,64,54,70,11.5,0,0,0,2822
6/11/2017,2017,6,11,1,63,55,75,10.4,0,0,0,2570
6/11/2017,2017,6,11,2,64,55,72,11.5,0,0,0,2419
6/11/2017,2017,6,11,3,64,56,75,9.2,0,0,0,2436
6/11/2017,2017,6,11,4,65,56,72,12.7,0,0,0,2453
6/11/2017,2017,6,11,5,65,56,72,11.5,0,0,0,2585
6/11/2017,2017,6,11,6,63,57,81,11.5,0,0,0,2888
6/11/2017,2017,6,11,7,68,58,70,12.7,0,0,0,3145
6/11/2017,2017,6,11,8,71,59,66,8.6,0,11,0,3706
6/11/2017,2017,6,11,9,76,60,57,13.8,0,90,0,3985
6/11/2017,2017,6,11,10,77,58,52,15,0,60,0,4204
6/11/2017,2017,6,11,11,79,58,48,12.7,0,90,0,4173
6/11/2017,2017,6,11,12,78,59,52,12.7,0,90,0,4340
6/11/2017,2017,6,11,13,81,57,44,12.7,0,60,0,4227
6/11/2017,2017,6,11,14,82.9,56,39,16.1,0,90,0,4254
6/11/2017,2017,6,11,15,85,56,37,16.1,0,0,0,4351
6/11/2017,2017,6,11,16,87,56,35,19.6,0,0,0,4585
6/11/2017,2017,6,11,17,87,56,35,20.7,0,0,0,4820
6/11/2017,2017,6,11,18,86,55,34,18.4,0,0,0,5067
6/11/2017,2017,6,11,19,83.8,55.7,38,15.9,0,12,0,5060
6/11/2017,2017,6,11,20,80.8,59.3,48,13.7,0,10,0,5107
6/11/2017,2017,6,11,21,77.8,59.6,53,11.4,0,4,0,4872
6/11/2017,2017,6,11,22,76.1,59.4,56,10.6,0,2,0,4267
6/11/2017,2017,6,11,23,74.3,59.4,59,9.9,0,10,0,3646
6/12/2017,2017,6,12,0,73,60,63,15,0,0,0,3259
6/12/2017,2017,6,12,1,74,59,59,16.1,0,0,0,3024
6/12/2017,2017,6,12,2,74,59,59,16.1,0,0,0,2822
6/12/2017,2017,6,12,3,74,58,57,18.4,0,0,0,2856
6/12/2017,2017,6,12,4,74,57,55,16.1,0,0,0,2990
6/12/2017,2017,6,12,5,73,56,55,15,0,0,0,3268
6/12/2017,2017,6,12,6,74,54,49,15,0,0,0,3958
6/12/2017,2017,6,12,7,71.9,57,59,8.1,0,0,1,4397
6/12/2017,2017,6,12,8,75.1,62.6,65,5.5,0,26,1,4564
6/12/2017,2017,6,12,9,79,58,48,9.2,0,0,1,4788
6/12/2017,2017,6,12,10,83,59,44,9.2,0,0,1,4888
6/12/2017,2017,6,12,11,84,60,44,10.4,0,0,1,5063
6/12/2017,2017,6,12,12,87,60,40,15,0,0,1,5220
6/12/2017,2017,6,12,13,87,58,37,11.5,0,0,1,5347
6/12/2017,2017,6,12,14,88,57,35,11.5,0,0,1,5316
6/12/2017,2017,6,12,15,89,56,32,13.8,0,0,1,5378
6/12/2017,2017,6,12,16,90,53,28,10.4,0,0,1,5490
6/12/2017,2017,6,12,17,89,55,31,15,0,0,1,5738
6/12/2017,2017,6,12,18,89,55,31,12.7,0,0,1,5781
6/12/2017,2017,6,12,19,86.5,57.5,37,10.4,0,10,1,5714
6/12/2017,2017,6,12,20,83,62.5,50,10.2,0,0,1,5645
6/12/2017,2017,6,12,21,79.6,61,53,9.2,0,0,1,5275
6/12/2017,2017,6,12,22,77.6,60.5,55,9.1,0,6,1,4620
6/12/2017,2017,6,12,23,75.7,60.3,58,9.6,0,10,0,3998
6/13/2017,2017,6,13,0,74,61,64,8.1,0,0,0,3545
6/13/2017,2017,6,13,1,73,61,66,8.1,0,0,0,3343
6/13/2017,2017,6,13,2,71,61,70,8.1,0,0,0,3242
6/13/2017,2017,6,13,3,68,61,78,9.2,0,0,0,3226
6/13/2017,2017,6,13,4,69,61,75,9.2,0,25,0,3310
6/13/2017,2017,6,13,5,67,61,81,9.2,0,0,0,3475
6/13/2017,2017,6,13,6,69.5,61,74,12.7,0,0,0,4192
